ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime
93	43.17904897	-116.183536	958.448669	2022-08-05T06:27:12Z			Jai33				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:27:12Z
94	43.30675296	-116.141791	972.043457	2022-08-08T06:36:01Z			Jai34				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:36:01Z
95	43.17491099	-116.188725	947.960938	2022-08-09T06:10:47Z			Jai35				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:10:47Z
96	43.31587298	-116.150318	962.921875	2022-08-02T05:09:34Z			Jai4				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:09:34Z
97	43.313762	-116.148224	955.080261	2022-08-04T05:52:27Z			Jai41				"Flag, Blue"	user											SymbolAndName			2022-08-04T05:52:27Z
98	43.32394098	-116.240448	928.739746	2022-08-04T06:06:00Z			Jai42				"Flag, Blue"	user											SymbolAndName			2022-08-04T06:06:00Z
99	43.17576201	-116.187162	954.707031	2022-08-05T06:28:14Z			Jai43				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:28:14Z
100	43.30410797	-116.135674	982.148621	2022-08-08T06:37:47Z			Jai44				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:37:47Z
101	43.17679902	-116.185221	947.932983	2022-08-09T06:11:27Z			Jai45				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:11:27Z
102	43.31587298	-116.150318	962.921875	2022-08-02T05:09:52Z			Jai5				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:09:52Z
103	43.314065	-116.148554	952.243774	2022-08-04T05:52:34Z			Jai51				"Flag, Blue"	user											SymbolAndName			2022-08-04T05:52:34Z
104	43.32324998	-116.241401	926.546997	2022-08-04T06:06:20Z			Jai52				"Flag, Blue"	user											SymbolAndName			2022-08-04T06:06:20Z
105	43.17522699	-116.188189	957.459595	2022-08-05T06:28:26Z			Jai53				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:28:26Z
106	43.17930403	-116.183477	950.918762	2022-08-09T06:12:05Z			Jai54				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:12:05Z
107	43.31587298	-116.150318	962.921875	2022-08-02T05:10:31Z			Jai6				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:10:31Z
108	43.31586401	-116.150416	949.593811	2022-08-04T05:53:00Z			Jai61				"Flag, Blue"	user											SymbolAndName			2022-08-04T05:53:00Z
109	43.18143404	-115.999152	949.425903	2022-08-05T05:53:17Z			Jai62				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:53:17Z
110	43.17471201	-116.190974	952.832031	2022-08-05T06:30:02Z			Jai63				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:30:02Z
111	43.16741598	-116.164182	930.708496	2022-08-09T06:17:11Z			Jai64				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:17:11Z
112	43.31617196	-116.150318	962.382812	2022-08-02T05:18:56Z			Jai7				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:18:56Z
113	43.32117504	-116.155894	944.294006	2022-08-04T05:54:08Z			Jai71				"Flag, Blue"	user											SymbolAndName			2022-08-04T05:54:08Z
114	43.15843603	-116.002527	968.973694	2022-08-05T05:59:48Z			Jai72				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:59:48Z
115	43.17471201	-116.190974	952.832031	2022-08-05T06:30:44Z			Jai73				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:30:44Z
116	43.185985	-116.010906	930.736511	2022-08-09T06:41:25Z			Jai74				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:41:25Z
117	43.31617196	-116.150318	962.382812	2022-08-02T05:23:59Z			Jai8				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:23:59Z
118	43.17471201	-116.190974	952.832031	2022-08-05T06:31:20Z			Jai81				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:31:20Z
119	43.31617196	-116.150318	962.382812	2022-08-02T05:24:22Z			Jai9				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:24:22Z
120	43.17471201	-116.190974	952.832031	2022-08-05T06:31:28Z			Jai91				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:31:28Z
121	43.39990902	-116.234335	881.106567	2022-08-02T03:44:54Z			Jaib				"Flag, Blue"	user											SymbolAndName			2022-08-02T03:44:54Z
122	43.39221904	-116.234393	881.442444	2022-08-02T03:51:51Z			Jaib1				"Flag, Blue"	user											SymbolAndName			2022-08-02T03:51:51Z
123	43.27828601	-116.173101	1003.543884	2022-08-08T05:29:20Z			Jaib10				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:29:20Z
124	43.28308498	-116.188341	981.61676	2022-08-09T04:55:50Z			Jaib101				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:55:50Z
125	43.36493997	-116.234422	888.767029	2022-08-04T04:48:45Z			Jaib11				"Flag, Blue"	user											SymbolAndName			2022-08-04T04:48:45Z
126	43.35759499	-116.234367	909.798462	2022-08-09T04:41:16Z			Jaib110				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:41:16Z
127	43.27899897	-116.177727	1005.027466	2022-08-08T05:30:14Z			Jaib111				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:30:14Z
128	43.27320004	-116.20382	990.527588	2022-08-09T04:59:15Z			Jaib112				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:59:15Z
129	43.21459796	-115.986746	938.527649	2022-08-05T04:59:54Z			Jaib12				"Flag, Blue"	user											SymbolAndName			2022-08-05T04:59:54Z
130	43.29382002	-116.203233	993.168152	2022-08-08T05:33:38Z			Jaib121				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:33:38Z
131	43.249594	-116.202946	985.600952	2022-08-09T05:02:44Z			Jaib122				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:02:44Z
132	43.29468302	-116.206007	992.888245	2022-08-08T05:34:09Z			Jaib13				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:34:09Z
133	43.24191903	-116.20127	990.788818	2022-08-09T05:04:13Z			Jaib131				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:04:13Z
134	43.21494598	-115.971992	938.424988	2022-08-08T04:49:50Z			Jaib14				"Flag, Blue"	user											SymbolAndName			2022-08-08T04:49:50Z
135	43.23635001	-116.199843	986.981934	2022-08-09T05:05:20Z			Jaib141				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:05:20Z
136	43.21343699	-115.995053	939.871277	2022-08-08T04:52:27Z			Jaib15				"Flag, Blue"	user											SymbolAndName			2022-08-08T04:52:27Z
137	43.23239098	-116.198829	979.974548	2022-08-09T05:06:11Z			Jaib151				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:06:11Z
138	43.22184403	-116.195973	977.548584	2022-08-09T05:07:50Z			Jaib16				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:07:50Z
139	43.22379098	-116.205634	978.453674	2022-08-09T05:09:34Z			Jaib17				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:09:34Z
140	43.22575	-116.212305	986.328735	2022-08-09T05:10:28Z			Jaib18				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:10:28Z
141	43.22769804	-116.219083	988.082947	2022-08-09T05:11:41Z			Jaib19				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:11:41Z
142	43.34251796	-116.233589	920.472717	2022-08-02T03:59:51Z			Jaib2				"Flag, Blue"	user											SymbolAndName			2022-08-02T03:59:51Z
143	43.22823498	-116.220985	986.151489	2022-08-09T05:11:59Z			Jaib20				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:11:59Z
144	43.353987	-116.23441	898.312378	2022-08-04T04:50:46Z			Jaib21				"Flag, Blue"	user											SymbolAndName			2022-08-04T04:50:46Z
145	43.227404	-116.232128	975.365173	2022-08-09T05:14:26Z			Jaib211				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:14:26Z
146	43.21457097	-115.98738	937.379944	2022-08-05T05:00:02Z			Jaib22				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:00:02Z
147	43.22740903	-116.232836	969.589478	2022-08-09T05:14:35Z			Jaib221				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:14:35Z
148	43.21316298	-115.995458	935.205933	2022-08-08T04:52:36Z			Jaib23				"Flag, Blue"	user											SymbolAndName			2022-08-08T04:52:36Z
149	43.22173096	-116.247855	960.706665	2022-08-09T05:17:02Z			Jaib231				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:17:02Z
150	43.21652798	-116.252065	959.167114	2022-08-09T05:18:32Z			Jaib24				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:18:32Z
151	43.21629002	-116.252244	955.108276	2022-08-09T05:18:39Z			Jaib25				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:18:39Z
152	43.21301697	-116.26531	946.524048	2022-08-09T05:22:14Z			Jaib26				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:22:14Z
153	43.36163498	-116.234421	906.327393	2022-08-09T04:40:22Z			Jaib27				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:40:22Z
154	43.35438699	-116.234427	910.180969	2022-08-09T04:41:53Z			Jaib28				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:41:53Z
155	43.33699403	-116.217205	927.927979	2022-08-02T04:02:38Z			Jaib3				"Flag, Blue"	user											SymbolAndName			2022-08-02T04:02:38Z
156	43.21367503	-115.994644	938.154419	2022-08-05T05:01:10Z			Jaib31				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:01:10Z
157	43.26578298	-116.047171	970.765198	2022-08-08T05:10:45Z			Jaib32				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:10:45Z
158	43.35356296	-116.234423	909.37854	2022-08-09T04:42:05Z			Jaib33				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:42:05Z
159	43.39502103	-116.234413	886.677002	2022-08-04T04:44:49Z			Jaib4				"Flag, Blue"	user											SymbolAndName			2022-08-04T04:44:49Z
160	43.20994299	-116.000451	938.023804	2022-08-05T05:03:12Z			Jaib41				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:03:12Z
161	43.26658596	-116.047423	963.281982	2022-08-08T05:10:56Z			Jaib42				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:10:56Z
162	43.34630297	-116.234457	922.450867	2022-08-09T04:43:13Z			Jaib43				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:43:13Z
163	43.20949196	-116.001274	937.025391	2022-08-05T05:03:27Z			Jaib5				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:03:27Z
164	43.26823401	-116.049211	963.860474	2022-08-08T05:11:34Z			Jaib51				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:11:34Z
165	43.33655197	-116.228712	938.294373	2022-08-09T04:44:36Z			Jaib52				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:44:36Z
166	43.21462504	-115.985722	936.633484	2022-08-05T04:59:45Z			Jaib6				"Flag, Blue"	user											SymbolAndName			2022-08-05T04:59:45Z
167	43.27976902	-116.130658	1009.188965	2022-08-08T05:24:11Z			Jaib61				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:24:11Z
168	43.32995198	-116.223079	944.993774	2022-08-09T04:45:39Z			Jaib62				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:45:39Z
169	43.27938102	-116.13394	1006.511047	2022-08-08T05:24:52Z			Jaib7				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:24:52Z
170	43.31858997	-116.215499	955.668091	2022-08-09T04:47:39Z			Jaib71				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:47:39Z
171	43.27927097	-116.134893	1007.388123	2022-08-08T05:25:04Z			Jaib8				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:25:04Z
172	43.29217901	-116.199922	987.896301	2022-08-09T04:53:45Z			Jaib81				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:53:45Z
173	43.27820697	-116.170255	1009.515564	2022-08-08T05:28:46Z			Jaib9				"Flag, Blue"	user											SymbolAndName			2022-08-08T05:28:46Z
174	43.28325698	-116.188678	986.09552	2022-08-09T04:55:41Z			Jaib91				"Flag, Blue"	user											SymbolAndName			2022-08-09T04:55:41Z
175	43.31523696	-116.151603	961	2022-08-02T09:06:31Z			Jaie				"Flag, Blue"	user											SymbolAndName			2022-08-02T09:06:31Z
176	43.27858499	-116.156654	994.269165	2022-08-04T07:05:00Z			Jaie1				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:05:00Z
177	43.27369901	-116.073507	971.511597	2022-08-04T07:15:11Z			Jaie10				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:15:11Z
178	43.32310203	-116.217096	944.928467	2022-08-05T07:51:58Z			Jaie101				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:51:58Z
179	43.402481	-116.234373	892.620605	2022-08-08T07:38:46Z			Jaie102				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:38:46Z
180	43.27370999	-116.072812	967.993958	2022-08-04T07:15:19Z			Jaie11				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:15:19Z
181	43.227389	-116.232739	973.937622	2022-08-05T07:26:56Z			Jaie110				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:26:56Z
182	43.35156597	-116.234434	910.479553	2022-08-05T07:57:22Z			Jaie111				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:57:22Z
183	43.33994899	-116.231193	935.299194	2022-08-08T07:27:19Z			Jaie112				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:27:19Z
184	43.21336197	-115.995075	926.79895	2022-08-09T07:33:00Z			Jaie113				"Flag, Blue"	user											SymbolAndName			2022-08-09T07:33:00Z
185	43.27311597	-116.068078	964.280334	2022-08-04T07:16:17Z			Jaie12				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:16:17Z
186	43.38702704	-116.234453	883.728455	2022-08-05T08:04:12Z			Jaie121				"Flag, Blue"	user											SymbolAndName			2022-08-05T08:04:12Z
187	43.27371402	-116.066208	961.630432	2022-08-04T07:16:49Z			Jaie13				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:16:49Z
188	43.40406703	-116.234376	890.455933	2022-08-05T08:07:19Z			Jaie131				"Flag, Blue"	user											SymbolAndName			2022-08-05T08:07:19Z
189	43.27390001	-116.065698	962.096985	2022-08-04T07:16:55Z			Jaie14				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:16:55Z
190	43.40493296	-116.234375	885.025452	2022-08-05T08:07:31Z			Jaie141				"Flag, Blue"	user											SymbolAndName			2022-08-05T08:07:31Z
191	43.26560503	-116.047074	953.372742	2022-08-04T07:19:48Z			Jaie15				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:19:48Z
192	43.26472401	-116.046975	952.309082	2022-08-04T07:19:59Z			Jaie16				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:19:59Z
193	43.26324401	-116.046555	957.804871	2022-08-04T07:20:14Z			Jaie17				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:20:14Z
194	43.25850204	-116.042967	944.639221	2022-08-04T07:21:20Z			Jaie18				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:21:20Z
195	43.25694703	-116.04039	941.438782	2022-08-04T07:21:56Z			Jaie19				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:21:56Z
196	43.27869203	-116.155106	995.836731	2022-08-04T07:05:14Z			Jaie2				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:05:14Z
197	43.25563199	-116.032683	941.886658	2022-08-04T07:23:18Z			Jaie20				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:23:18Z
198	43.21022898	-115.999976	927.722717	2022-08-04T07:34:09Z			Jaie21				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:34:09Z
199	43.22874896	-116.223153	985.56366	2022-08-05T07:29:11Z			Jaie210				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:29:11Z
200	43.34169402	-116.232941	934.487427	2022-08-08T07:27:54Z			Jaie211				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:27:54Z
201	43.21249897	-115.996376	924.270325	2022-08-04T07:34:43Z			Jaie22				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:34:43Z
202	43.21371803	-115.994496	924.40094	2022-08-04T07:35:05Z			Jaie23				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:35:05Z
203	43.21455597	-115.989241	927.704041	2022-08-04T07:35:45Z			Jaie24				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:35:45Z
204	43.21455698	-115.988459	922.096313	2022-08-04T07:35:54Z			Jaie25				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:35:54Z
205	43.21473098	-115.98226	925.800598	2022-08-04T07:36:42Z			Jaie26				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:36:42Z
206	43.21477298	-115.980786	923.803772	2022-08-04T07:36:53Z			Jaie27				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:36:53Z
207	43.21490197	-115.970478	923.355957	2022-08-04T07:38:35Z			Jaie28				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:38:35Z
208	43.21491203	-115.962652	928.805054	2022-08-04T07:39:22Z			Jaie29				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:39:22Z
209	43.278356	-116.142797	996.396606	2022-08-04T07:06:37Z			Jaie3				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:06:37Z
210	43.27821703	-116.172019	993.242798	2022-08-04T07:03:23Z			Jaie30				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:03:23Z
211	43.21590202	-116.252492	954.968323	2022-08-05T07:22:10Z			Jaie31				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:22:10Z
212	43.22831302	-116.221251	986.515381	2022-08-05T07:29:37Z			Jaie32				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:29:37Z
213	43.33704801	-116.218048	944.284668	2022-08-08T07:25:38Z			Jaie33				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:25:38Z
214	43.35092903	-116.23443	925.959167	2022-08-08T07:29:24Z			Jaie34				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:29:24Z
215	43.21218104	-115.996886	927.862671	2022-08-09T07:32:38Z			Jaie35				"Flag, Blue"	user											SymbolAndName			2022-08-09T07:32:38Z
216	43.21485696	-115.977013	927.17218	2022-08-09T07:35:35Z			Jaie36				"Flag, Blue"	user											SymbolAndName			2022-08-09T07:35:35Z
217	43.27312401	-116.203913	1006.492371	2022-08-12T07:19:57Z			Jaie37				"Flag, Blue"	user											SymbolAndName			2022-08-12T07:19:57Z
218	43.27947398	-116.132682	995.052979	2022-08-04T07:08:05Z			Jaie4				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:08:05Z
219	43.22243697	-116.196267	982.167297	2022-08-05T07:32:59Z			Jaie41				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:32:59Z
220	43.35559197	-116.234411	913.325439	2022-08-08T07:30:25Z			Jaie42				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:30:25Z
221	43.28362696	-116.094967	968.871033	2022-08-04T07:11:44Z			Jaie5				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:11:44Z
222	43.23282399	-116.198932	981.691406	2022-08-05T07:34:19Z			Jaie51				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:34:19Z
223	43.35928797	-116.234411	905.263733	2022-08-08T07:31:15Z			Jaie52				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:31:15Z
224	43.28345496	-116.09241	967.200867	2022-08-04T07:12:07Z			Jaie6				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:12:07Z
225	43.23508903	-116.199524	984.826538	2022-08-05T07:34:41Z			Jaie61				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:34:41Z
226	43.36963501	-116.234446	895.69043	2022-08-08T07:33:16Z			Jaie62				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:33:16Z
227	43.279204	-116.085527	970.80249	2022-08-04T07:13:25Z			Jaie7				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:13:25Z
228	43.28236003	-116.188478	984.919861	2022-08-05T07:42:18Z			Jaie71				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:42:18Z
229	43.38405197	-116.234481	890.689148	2022-08-08T07:35:46Z			Jaie72				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:35:46Z
230	43.27735998	-116.081646	970.158691	2022-08-04T07:13:57Z			Jaie8				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:13:57Z
231	43.31634899	-116.215152	956.125305	2022-08-05T07:48:12Z			Jaie81				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:48:12Z
232	43.39489304	-116.234422	895.671753	2022-08-08T07:37:35Z			Jaie82				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:37:35Z
233	43.27347597	-116.075068	975.850403	2022-08-04T07:14:56Z			Jaie9				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:14:56Z
234	43.31642702	-116.215175	949.640503	2022-08-05T07:48:20Z			Jaie91				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:48:20Z
235	43.40168699	-116.234379	895.410522	2022-08-08T07:38:31Z			Jaie92				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:38:31Z
236	43.320249	-116.132673	957.142334	2022-08-04T05:38:25Z			Jj				"Flag, Blue"	user											SymbolAndName			2022-08-04T05:38:25Z
237	43.31617196	-116.150318	962.382812	2022-08-02T06:29:13Z			Jj.				"Flag, Blue"	user											SymbolAndName			2022-08-02T06:29:13Z
238	43.20711703	-115.985246	935.635132	2022-08-05T05:20:34Z			Jj1				"Flag, Blue"	user											SymbolAndName			2022-08-05T05:20:34Z
239	43.17303998	-116.240329	931.977478	2022-08-05T06:49:22Z			Jj10				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:49:22Z
240	43.17362202	-116.242117	929.364868	2022-08-05T06:49:56Z			Jj11				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:49:56Z
241	43.17335498	-116.241268	918.046753	2022-08-09T05:52:10Z			Jj110				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:52:10Z
242	43.16214904	-116.214252	926.061829	2022-08-09T06:01:48Z			Jj111				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:01:48Z
243	43.17424002	-116.244505	925.511292	2022-08-05T06:50:46Z			Jj12				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:50:46Z
244	43.17433801	-116.244753	924.624878	2022-08-05T06:50:52Z			Jj13				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:50:52Z
245	43.17505499	-116.246682	926.313782	2022-08-05T06:51:32Z			Jj14				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:51:32Z
246	43.17546998	-116.249097	923.934448	2022-08-05T06:52:29Z			Jj15				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:52:29Z
247	43.178594	-116.256368	923.747803	2022-08-05T06:55:15Z			Jj16				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:55:15Z
248	43.20736396	-116.274194	940.393799	2022-08-05T07:11:54Z			Jj17				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:11:54Z
249	43.160746	-116.210396	931.762878	2022-08-05T06:37:30Z			Jj18				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:37:30Z
250	43.16186699	-116.213602	932.276062	2022-08-05T06:38:45Z			Jj19				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:38:45Z
251	43.16514901	-116.221049	938.471619	2022-08-05T06:41:31Z			Jj2				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:41:31Z
252	43.17342698	-116.241507	921.797729	2022-08-09T05:52:04Z			Jj20				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:52:04Z
253	43.16978403	-116.234035	927.116211	2022-08-09T05:55:11Z			Jj21				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:55:11Z
254	43.16443303	-116.219272	931.00708	2022-08-09T06:00:00Z			Jj22				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:00:00Z
255	43.16121999	-116.212131	924.643555	2022-08-09T06:02:33Z			Jj23				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:02:33Z
256	43.16560599	-116.222231	939.516663	2022-08-05T06:42:09Z			Jj3				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:42:09Z
257	43.16963601	-116.233723	927.218811	2022-08-09T05:55:21Z			Jj31				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:55:21Z
258	43.181283	-115.963928	920.426086	2022-08-09T07:00:47Z			Jj32				"Flag, Blue"	user											SymbolAndName			2022-08-09T07:00:47Z
259	43.16572996	-116.222552	937.184021	2022-08-05T06:42:17Z			Jj4				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:42:17Z
260	43.16884803	-116.231742	928.50647	2022-08-09T05:55:55Z			Jj41				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:55:55Z
261	43.16654803	-116.224562	939.871277	2022-08-05T06:43:01Z			Jj5				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:43:01Z
262	43.16870897	-116.231371	925.427368	2022-08-09T05:56:04Z			Jj51				"Flag, Blue"	user											SymbolAndName			2022-08-09T05:56:04Z
263	43.16987003	-116.23415	934.851318	2022-08-05T06:46:38Z			Jj6				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:46:38Z
264	43.17010799	-116.234611	935.96167	2022-08-05T06:46:53Z			Jj7				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:46:53Z
265	43.17040798	-116.235177	935.336548	2022-08-05T06:47:08Z			Jj8				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:47:08Z
266	43.17267302	-116.239529	931.408325	2022-08-05T06:48:59Z			Jj9				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:48:59Z
267	43.31587298	-116.150318	962.921875	2022-08-02T05:11:03Z			Jji				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:11:03Z
268	43.31617196	-116.150318	962.382812	2022-08-02T05:12:08Z			Jji1				"Flag, Blue"	user											SymbolAndName			2022-08-02T05:12:08Z
269	43.15854399	-116.20628	933.862305	2022-08-05T06:33:09Z			Jji11				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:33:09Z
270	43.33702798	-116.218034	940.524414	2022-08-08T06:25:04Z			Jji12				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:25:04Z
271	43.17075097	-116.194747	936.792114	2022-08-09T06:09:10Z			Jji13				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:09:10Z
272	43.32264396	-116.242302	925.744568	2022-08-04T06:06:38Z			Jji2				"Flag, Blue"	user											SymbolAndName			2022-08-04T06:06:38Z
273	43.32075602	-116.15533	956.685181	2022-08-08T06:32:09Z			Jji21				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:32:09Z
274	43.17148103	-116.194324	938.406311	2022-08-09T06:09:31Z			Jji22				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:09:31Z
275	43.17471201	-116.190974	952.832031	2022-08-05T06:29:14Z			Jji3				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:29:14Z
276	43.31976	-116.15436	959.297729	2022-08-08T06:32:46Z			Jji31				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:32:46Z
277	43.17405	-116.16436	933.078491	2022-08-09T06:16:05Z			Jji32				"Flag, Blue"	user											SymbolAndName			2022-08-09T06:16:05Z
278	43.317386	-116.151822	963.50592	2022-08-08T06:33:30Z			Jji4				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:33:30Z
