ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime
265	43.28574498	-116.193515	992.140625	2022-08-04T07:52:29Z			Jjib6				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:52:29Z
266	43.35447298	-116.23443	906.621094	2022-08-08T07:32:18Z			Jjib61				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:32:18Z
267	43.38343497	-116.234489	889.690796	2022-08-04T07:28:12Z			Jjib7				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:28:12Z
268	43.35447298	-116.23443	906.621094	2022-08-08T07:33:36Z			Jjib71				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:33:36Z
269	43.21491899	-115.972204	940.020569	2022-08-05T06:59:17Z			Jjib8				"Flag, Blue"	user											SymbolAndName			2022-08-05T06:59:17Z
270	43.384015	-116.234499	886.74231	2022-08-08T06:56:28Z			Jjib9				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:56:28Z
271	43.33700602	-116.217043	938.173096	2022-08-03T09:51:52Z			Jjie				"Flag, Blue"	user											SymbolAndName			2022-08-03T09:51:52Z
272	43.36600103	-116.234407	902.6698	2022-08-03T09:58:24Z			Jjie1				"Flag, Blue"	user											SymbolAndName			2022-08-03T09:58:24Z
273	43.21491002	-115.971971	919.614319	2022-08-09T10:05:48Z			Jjie10				"Flag, Blue"	user											SymbolAndName			2022-08-09T10:05:48Z
274	43.33787204	-116.234432	934.300781	2022-08-09T09:28:37Z			Jjie11				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:28:37Z
275	43.29577804	-116.224138	991.203125	2022-08-09T09:31:31Z			Jjie12				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:31:31Z
276	43.22434	-116.207476	1006.968262	2022-08-11T09:57:51Z			Jjie13				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:57:51Z
277	43.30032002	-116.21206	1000.921997	2022-08-11T10:11:46Z			Jjie14				"Flag, Blue"	user											SymbolAndName			2022-08-11T10:11:46Z
278	43.28381103	-116.090099	977.835938	2022-08-05T09:42:43Z			Jjie2				"Flag, Blue"	user											SymbolAndName			2022-08-05T09:42:43Z
279	43.27990003	-116.12908	993.728027	2022-08-09T09:37:19Z			Jjie21				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:37:19Z
280	43.35447298	-116.23443	906.621094	2022-08-08T10:07:54Z			Jjie3				"Flag, Blue"	user											SymbolAndName			2022-08-08T10:07:54Z
281	43.28009801	-116.127469	993.466736	2022-08-09T09:37:30Z			Jjie31				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:37:30Z
282	43.28019801	-116.126624	991.404663	2022-08-09T09:37:40Z			Jjie4				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:37:40Z
283	43.28101901	-116.119271	983.772156	2022-08-09T09:39:10Z			Jjie5				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:39:10Z
284	43.25707301	-116.040689	942.773071	2022-08-09T09:50:09Z			Jjie6				"Flag, Blue"	user											SymbolAndName			2022-08-09T09:50:09Z
285	43.21374603	-115.994461	924.233032	2022-08-09T10:03:03Z			Jjie7				"Flag, Blue"	user											SymbolAndName			2022-08-09T10:03:03Z
286	43.21478999	-115.980493	925.287354	2022-08-09T10:04:46Z			Jjie8				"Flag, Blue"	user											SymbolAndName			2022-08-09T10:04:46Z
287	43.21486501	-115.972666	923.841125	2022-08-09T10:05:40Z			Jjie9				"Flag, Blue"	user											SymbolAndName			2022-08-09T10:05:40Z
288	43.17142999	-115.972874	932.966553	2022-08-03T05:39:49Z			Junk				"Flag, Blue"	user											SymbolAndName			2022-08-03T05:39:49Z
289	43.16465104	-115.982935	931.613586	2022-08-03T05:45:41Z			Junk1				"Flag, Blue"	user											SymbolAndName			2022-08-03T05:45:41Z
290	43.35447298	-116.23443	906.621094	2022-08-08T08:11:01Z			Junk10				"Flag, Blue"	user											SymbolAndName			2022-08-08T08:11:01Z
291	43.20660498	-116.274241	933.563721	2022-08-03T07:14:26Z			Junk11				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:14:26Z
292	43.28458501	-116.193515	993.101562	2022-08-04T08:39:47Z			Junk12				"Flag, Blue"	user											SymbolAndName			2022-08-04T08:39:47Z
293	43.370611	-116.234432	891.515625	2022-08-09T08:12:08Z			Junk13				"Flag, Blue"	user											SymbolAndName			2022-08-09T08:12:08Z
